Time,value
04-10-2021 03:37,0.129
04-10-2021 03:42,0.129
04-10-2021 03:47,0.130
04-10-2021 03:52,0.130
04-10-2021 03:57,0.130
04-10-2021 04:02,0.130
04-10-2021 04:07,0.131
04-10-2021 04:12,0.127
04-10-2021 04:17,0.127
04-10-2021 04:22,0.125
04-10-2021 04:27,0.129
04-10-2021 04:32,0.128
04-10-2021 04:37,0.135
04-10-2021 04:42,0.129
04-10-2021 04:47,0.130
04-10-2021 04:52,0.125
04-10-2021 04:57,0.131
04-10-2021 05:02,0.124
04-10-2021 05:07,0.133
04-10-2021 05:12,0.133
04-10-2021 05:17,0.128
04-10-2021 05:22,0.130
04-10-2021 05:27,0.133
04-10-2021 05:32,0.112
04-10-2021 05:37,0.115
04-10-2021 05:42,0.127
04-10-2021 05:47,0.124
04-10-2021 05:52,0.129
04-10-2021 05:57,0.124
04-10-2021 06:02,0.120
04-10-2021 06:07,0.119
04-10-2021 06:12,0.129
04-10-2021 06:17,0.132
04-10-2021 06:22,0.0630
04-10-2021 06:27,0.128
04-10-2021 06:32,0.133
04-10-2021 06:37,0.132
04-10-2021 06:42,0.0570
04-10-2021 06:47,0.131
04-10-2021 06:52,0.129
04-10-2021 06:57,0.0600
04-10-2021 07:02,0.130
04-10-2021 07:07,0.129
04-10-2021 07:12,0.129
04-10-2021 07:17,0.135
04-10-2021 07:23,0.0680
04-10-2021 07:28,0.0650
04-10-2021 07:33,0.124
04-10-2021 07:38,0.0810
04-10-2021 07:43,0.131
04-10-2021 07:48,0.128
04-10-2021 07:53,0.123
04-10-2021 07:58,0.131
04-10-2021 08:03,0.132
04-10-2021 08:08,0.0590
04-10-2021 08:13,0.132
04-10-2021 08:18,0.129
04-10-2021 08:23,0.129
04-10-2021 08:28,0.0610
04-10-2021 08:33,0.0660
04-10-2021 08:38,0.127
04-10-2021 08:43,0.103
04-10-2021 08:48,0.0680
04-10-2021 08:53,0.124
04-10-2021 08:58,0.134
04-10-2021 09:03,0.124
04-10-2021 09:08,0.124
04-10-2021 09:13,0.116
04-10-2021 09:18,0.0630
04-10-2021 09:23,0.130
04-10-2021 09:28,0.134
04-10-2021 09:33,0.0460
04-10-2021 09:38,0.0480
04-10-2021 09:43,0.134
04-10-2021 09:48,0.130
04-10-2021 09:53,0.129
04-10-2021 09:58,0.0620
04-10-2021 10:03,0.128
04-10-2021 10:08,0.131
04-10-2021 10:13,0.0820
04-10-2021 10:18,0.0510
04-10-2021 10:23,0.0590
04-10-2021 10:28,0.131
04-10-2021 10:33,0.107
04-10-2021 10:38,0.124
04-10-2021 10:43,0.0530
04-10-2021 10:48,0.0550
04-10-2021 10:53,0.125
04-10-2021 10:58,-0.0010
04-10-2021 11:03,0.104
04-10-2021 11:08,0.121
04-10-2021 11:13,0.0620
04-10-2021 11:18,0.134
04-10-2021 11:23,0.131
04-10-2021 11:28,0.107
04-10-2021 11:33,0.0560
04-10-2021 11:38,0.135
04-10-2021 11:43,0.134
04-10-2021 11:48,0.0520
04-10-2021 11:53,0.121
04-10-2021 11:58,0.0570
04-10-2021 12:04,0.130
04-10-2021 12:09,0.0760
04-10-2021 12:14,0.0540
04-10-2021 12:19,0.0640
04-10-2021 12:24,0.130
04-10-2021 12:29,0.134
04-10-2021 12:34,0.0650
04-10-2021 12:39,0.0550
04-10-2021 12:44,0.128
04-10-2021 12:49,0.129
04-10-2021 12:54,0.130
04-10-2021 12:59,0.0330
04-10-2021 13:04,0.0500
04-10-2021 13:09,0.133
04-10-2021 13:14,0.141
04-10-2021 13:19,0.0700
04-10-2021 13:24,0.100
04-10-2021 13:29,0.0640
04-10-2021 13:34,0.136
04-10-2021 13:39,0.136
04-10-2021 13:44,0.132
04-10-2021 13:49,0.127
04-10-2021 13:54,0.133
04-10-2021 13:59,-0.25
04-10-2021 14:04,0.129
04-10-2021 14:09,0.130
04-10-2021 14:14,0.112
04-10-2021 14:19,0.132
04-10-2021 14:24,0.130
04-10-2021 14:29,0.0540
04-10-2021 14:34,0.131
04-10-2021 14:39,0.0490
04-10-2021 14:44,0.133
04-10-2021 14:49,0.0650
04-10-2021 14:54,0.112
04-10-2021 14:59,0.0570
04-10-2021 15:04,0.0420
04-10-2021 15:09,0.129
04-10-2021 15:14,0.0720
04-10-2021 15:19,0.0600
04-10-2021 15:24,0.106
04-10-2021 15:29,0.0570
04-10-2021 15:34,0.130
04-10-2021 15:39,0.130
04-10-2021 15:44,0.0610
04-10-2021 15:49,0.0590
04-10-2021 15:54,0.0580
04-10-2021 15:59,0.128
04-10-2021 16:04,0.128
04-10-2021 16:09,0.0480
04-10-2021 16:14,0.107
04-10-2021 16:19,0.0590
04-10-2021 16:24,0.130
04-10-2021 16:29,0.132
04-10-2021 16:34,0.0430
04-10-2021 16:39,0.121
04-10-2021 16:45,0.0300
04-10-2021 16:50,0.131
04-10-2021 16:55,0.0870
04-10-2021 17:00,0.0590
04-10-2021 17:05,0.0370
04-10-2021 17:10,0.0300
04-10-2021 17:15,0.134
04-10-2021 17:20,0.131
04-10-2021 17:25,0.133
04-10-2021 17:30,0.132
04-10-2021 17:35,0.129
04-10-2021 17:40,0.0440
04-10-2021 17:45,0.117
04-10-2021 17:50,0.124
04-10-2021 17:55,0.0670
04-10-2021 18:00,0.0530
04-10-2021 18:05,0.0530
04-10-2021 18:10,0.131
04-10-2021 18:15,0.0640
04-10-2021 18:20,0.0550
04-10-2021 18:25,0.0470
04-10-2021 18:30,0.0580
04-10-2021 18:35,0.0900
04-10-2021 18:40,0.132
04-10-2021 18:45,0.121
04-10-2021 18:50,0.0570
04-10-2021 18:55,0.0630
04-10-2021 19:00,0.131
04-10-2021 19:05,0.133
04-10-2021 19:10,0.132
04-10-2021 19:15,0.135
04-10-2021 19:20,0.0910
04-10-2021 19:25,0.135
04-10-2021 19:30,-0.25
04-10-2021 19:35,0.0500
04-10-2021 19:40,0.0440
04-10-2021 19:45,0.0440
04-10-2021 19:50,0.128
04-10-2021 19:55,0.0810
04-10-2021 20:00,0.129
04-10-2021 20:05,0.0400
04-10-2021 20:10,0.131
04-10-2021 20:15,0.109
04-10-2021 20:20,0.131
04-10-2021 20:25,0.127
04-10-2021 20:30,0.0830
04-10-2021 20:35,0.132
04-10-2021 20:40,0.117
04-10-2021 20:45,0.0910
04-10-2021 20:50,0.131
04-10-2021 20:55,0.0370
04-10-2021 21:00,0.132
04-10-2021 21:05,0.0450
04-10-2021 21:10,0.128
04-10-2021 21:15,0.107
04-10-2021 21:20,0.0500
04-10-2021 21:25,0.0460
04-10-2021 21:30,0.352
04-10-2021 21:36,0.0420
04-10-2021 21:41,0.133
04-10-2021 21:46,0.0520
04-10-2021 21:51,0.0310
04-10-2021 21:56,0.0380
04-10-2021 22:01,0.131
04-10-2021 22:06,0.132
04-10-2021 22:11,0.131
04-10-2021 22:16,0.117
04-10-2021 22:21,0.132
04-10-2021 22:26,0.0530
04-10-2021 22:31,0.131
04-10-2021 22:36,0.134
04-10-2021 22:41,0.133
04-10-2021 22:46,0.130
04-10-2021 22:51,0.135
04-10-2021 22:56,0.136
04-10-2021 23:01,0.138
04-10-2021 23:06,0.136
04-10-2021 23:11,0.135
04-10-2021 23:16,0.135
04-10-2021 23:21,0.135
04-10-2021 23:26,0.135
04-10-2021 23:31,0.134
04-10-2021 23:36,0.135
04-10-2021 23:41,0.135
04-10-2021 23:46,0.135
04-10-2021 23:51,0.135
04-10-2021 23:56,0.135
05-10-2021 00:01,0.135
05-10-2021 00:06,0.135
05-10-2021 00:11,0.135
05-10-2021 00:16,0.135
05-10-2021 00:21,0.135
05-10-2021 00:26,0.134
05-10-2021 00:31,0.135
05-10-2021 00:36,0.135
05-10-2021 00:41,0.136
05-10-2021 00:46,0.135
05-10-2021 00:51,0.135
05-10-2021 00:56,0.135
05-10-2021 01:01,0.136
05-10-2021 01:06,0.135
05-10-2021 01:11,0.135
05-10-2021 01:16,0.135
05-10-2021 01:21,0.135
05-10-2021 01:26,0.136
05-10-2021 01:31,0.135
05-10-2021 01:36,0.135
05-10-2021 01:41,0.135
05-10-2021 01:46,0.135
05-10-2021 01:51,0.135
05-10-2021 01:56,0.134
05-10-2021 02:01,0.135
05-10-2021 02:06,0.135
05-10-2021 02:11,0.135
05-10-2021 02:17,0.136
05-10-2021 02:22,0.135
05-10-2021 02:27,0.135
05-10-2021 02:32,0.135
05-10-2021 02:37,0.135
05-10-2021 02:42,0.135
05-10-2021 02:47,0.135
05-10-2021 02:52,0.135
05-10-2021 02:57,0.132
05-10-2021 03:02,0.136
05-10-2021 03:07,0.135
05-10-2021 03:12,0.136
05-10-2021 03:17,0.136
05-10-2021 03:22,0.135
05-10-2021 03:27,0.135
05-10-2021 03:32,0.135
05-10-2021 03:37,0.135
05-10-2021 03:42,0.135
05-10-2021 03:47,0.135
05-10-2021 03:52,0.135
05-10-2021 03:57,0.135
05-10-2021 04:02,0.135
05-10-2021 04:07,0.135
05-10-2021 04:12,0.135
05-10-2021 04:17,0.136
05-10-2021 04:22,0.135
05-10-2021 04:27,0.135
05-10-2021 04:32,0.135
05-10-2021 04:37,0.135
05-10-2021 04:42,0.135
05-10-2021 04:47,0.135
05-10-2021 04:52,0.136
05-10-2021 04:57,0.135
05-10-2021 05:02,0.135
05-10-2021 05:07,0.135
05-10-2021 05:12,0.134
05-10-2021 05:17,0.135
05-10-2021 05:22,0.135
05-10-2021 05:27,0.135
05-10-2021 05:32,0.134
05-10-2021 05:37,0.134
05-10-2021 05:42,0.135
05-10-2021 05:47,0.135
05-10-2021 05:52,0.135
05-10-2021 05:57,0.135
05-10-2021 06:02,0.135
05-10-2021 06:07,0.0680
05-10-2021 06:12,0.136
05-10-2021 06:17,0.135
05-10-2021 06:22,0.135
05-10-2021 06:27,0.135
05-10-2021 06:32,0.135
05-10-2021 06:37,0.134
05-10-2021 06:42,0.134
05-10-2021 06:47,0.136
05-10-2021 06:52,0.135
05-10-2021 06:57,0.135
05-10-2021 07:03,0.135
05-10-2021 07:08,0.134
05-10-2021 07:13,0.134
05-10-2021 07:18,0.134
05-10-2021 07:23,0.135
05-10-2021 07:28,0.136
05-10-2021 07:33,0.135
05-10-2021 07:38,0.135
05-10-2021 07:43,0.135
05-10-2021 07:48,0.135
05-10-2021 07:53,0.135
05-10-2021 07:58,0.135
05-10-2021 08:03,0.135
05-10-2021 08:08,0.134
05-10-2021 08:13,0.135
05-10-2021 08:18,0.135
05-10-2021 08:23,0.135
05-10-2021 08:28,0.135
05-10-2021 08:33,0.135
05-10-2021 08:38,0.136
05-10-2021 08:43,0.134
05-10-2021 08:48,0.135
05-10-2021 08:53,0.135
05-10-2021 08:58,0.134
05-10-2021 09:03,0.135
05-10-2021 09:08,0.135
05-10-2021 09:13,0.134
05-10-2021 09:18,0.135
05-10-2021 09:23,0.134
05-10-2021 09:28,0.135
05-10-2021 09:33,0.138
05-10-2021 09:38,0.137
05-10-2021 09:43,0.137
05-10-2021 09:48,0.138
05-10-2021 09:53,0.0610
05-10-2021 09:58,0.136
05-10-2021 10:03,0.0410
05-10-2021 10:08,0.0530
05-10-2021 10:13,0.130
05-10-2021 10:18,0.125
05-10-2021 10:23,0.0580
05-10-2021 10:28,0.0410
05-10-2021 10:33,0.0470
05-10-2021 10:38,0.0450
05-10-2021 10:43,0.0400
05-10-2021 10:48,0.135
05-10-2021 10:53,0.127
05-10-2021 10:58,0.0600
05-10-2021 11:03,0.0440
05-10-2021 11:08,0.0420
05-10-2021 11:13,0.0470
05-10-2021 11:18,0.0370
05-10-2021 11:23,0.139
05-10-2021 11:28,0.132
05-10-2021 11:33,0.0480
05-10-2021 11:38,0.0370
05-10-2021 11:44,0.0350
05-10-2021 11:49,0.0380
05-10-2021 11:54,0.0640
05-10-2021 11:59,0.137
05-10-2021 12:04,0.132
05-10-2021 12:09,0.0370
05-10-2021 12:14,0.0370
05-10-2021 12:19,0.0370
05-10-2021 12:24,0.0420
05-10-2021 12:29,0.133
05-10-2021 12:34,0.135
05-10-2021 12:39,0.0370
05-10-2021 12:44,0.0510
05-10-2021 12:49,0.131
05-10-2021 12:54,0.134
05-10-2021 12:59,0.133
05-10-2021 13:04,0.134
05-10-2021 13:09,0.0460
05-10-2021 13:14,0.133
05-10-2021 13:19,0.0300
05-10-2021 13:24,0.0410
05-10-2021 13:29,0.0290
05-10-2021 13:34,0.133
05-10-2021 13:39,0.0470
05-10-2021 13:44,0.0340
05-10-2021 13:49,0.0480
05-10-2021 13:54,0.0440
05-10-2021 13:59,0.0250
05-10-2021 14:04,0.133
05-10-2021 14:09,0.0720
05-10-2021 14:14,0.0410
05-10-2021 14:19,0.0490
05-10-2021 14:24,0.0520
05-10-2021 14:29,0.133
05-10-2021 14:34,0.118
05-10-2021 14:39,0.135
05-10-2021 14:44,0.0490
05-10-2021 14:49,0.0370
05-10-2021 14:54,0.0480
05-10-2021 14:59,0.0390
05-10-2021 15:04,0.0510
05-10-2021 15:09,0.134
05-10-2021 15:14,0.130
05-10-2021 15:19,0.0410
05-10-2021 15:24,0.0530
05-10-2021 15:29,0.0360
05-10-2021 15:34,0.0350
05-10-2021 15:39,0.121
05-10-2021 15:44,0.133
05-10-2021 15:49,0.0370
05-10-2021 15:54,0.0310
05-10-2021 15:59,0.0410
05-10-2021 16:04,0.0430
05-10-2021 16:09,0.0410
05-10-2021 16:14,0.133
05-10-2021 16:19,0.132
05-10-2021 16:24,0.0460
05-10-2021 16:29,0.133
05-10-2021 16:34,0.0490
05-10-2021 16:40,0.0400
05-10-2021 16:45,0.134
05-10-2021 16:50,0.134
05-10-2021 16:55,0.0380
05-10-2021 17:00,0.0460
05-10-2021 17:05,0.0370
05-10-2021 17:10,0.0290
05-10-2021 17:15,0.0380
05-10-2021 17:20,-0.26
05-10-2021 17:25,0.133
05-10-2021 17:30,0.0300
05-10-2021 17:35,0.0400
05-10-2021 17:40,0.132
05-10-2021 17:45,0.133
05-10-2021 17:50,0.133
05-10-2021 17:55,0.131
05-10-2021 18:00,0.0320
05-10-2021 18:05,0.0400
05-10-2021 18:10,0.0430
05-10-2021 18:15,0.0480
05-10-2021 18:20,0.0520
05-10-2021 18:25,0.135
05-10-2021 18:30,0.0360
05-10-2021 18:35,0.0480
05-10-2021 18:40,0.0270
05-10-2021 18:45,0.0510
05-10-2021 18:50,0.0600
05-10-2021 18:55,0.134
05-10-2021 19:00,0.0450
05-10-2021 19:05,0.0410
05-10-2021 19:10,0.0580
05-10-2021 19:15,0.0480
05-10-2021 19:20,0.128
05-10-2021 19:25,0.134
05-10-2021 19:30,0.0580
05-10-2021 19:35,0.0500
05-10-2021 19:40,0.0460
05-10-2021 19:45,0.132
05-10-2021 19:50,0.132
05-10-2021 19:55,0.0420
05-10-2021 20:00,0.0660
05-10-2021 20:05,0.133
05-10-2021 20:10,0.135
05-10-2021 20:15,0.132
05-10-2021 20:20,0.129
05-10-2021 20:25,0.0470
05-10-2021 20:30,0.138
05-10-2021 20:35,0.132
05-10-2021 20:40,0.0600
05-10-2021 20:45,0.0590
05-10-2021 20:50,0.133
05-10-2021 20:55,0.132
05-10-2021 21:00,0.122
05-10-2021 21:05,0.0480
05-10-2021 21:10,0.0500
05-10-2021 21:15,0.129
05-10-2021 21:21,0.134
05-10-2021 21:26,0.0760
05-10-2021 21:31,0.131
05-10-2021 21:36,0.136
05-10-2021 21:41,0.133
05-10-2021 21:46,0.0520
05-10-2021 21:51,0.120
05-10-2021 21:56,0.133
05-10-2021 22:01,0.133
05-10-2021 22:06,0.131
05-10-2021 22:11,0.132
05-10-2021 22:16,0.134
05-10-2021 22:21,0.132
05-10-2021 22:26,0.0450
05-10-2021 22:31,0.0590
05-10-2021 22:36,0.0910
05-10-2021 22:41,0.134
05-10-2021 22:46,0.133
05-10-2021 22:51,0.129
05-10-2021 22:56,0.0460
05-10-2021 23:01,0.130
05-10-2021 23:06,0.139
05-10-2021 23:11,0.136
05-10-2021 23:16,0.117
05-10-2021 23:21,0.0490
05-10-2021 23:26,0.0560
05-10-2021 23:31,0.135
05-10-2021 23:36,0.136
05-10-2021 23:41,0.0540
05-10-2021 23:46,0.0520
05-10-2021 23:51,0.0440
05-10-2021 23:56,-0.26
06-10-2021 00:01,0.131
06-10-2021 00:06,0.113
06-10-2021 00:11,0.0570
06-10-2021 00:16,0.0450
06-10-2021 00:21,0.0480
06-10-2021 00:26,0.133
06-10-2021 00:31,0.133
06-10-2021 00:36,0.0490
06-10-2021 00:41,0.0580
06-10-2021 00:46,0.0540
06-10-2021 00:51,0.133
06-10-2021 00:56,0.133
06-10-2021 01:01,0.0550
06-10-2021 01:06,0.0530
06-10-2021 01:11,0.0510
06-10-2021 01:16,0.0480
06-10-2021 01:21,0.0630
06-10-2021 01:26,0.0810
06-10-2021 01:31,0.0490
06-10-2021 01:36,0.0570
06-10-2021 01:41,0.0410
06-10-2021 01:46,0.0470
06-10-2021 01:51,0.0470
06-10-2021 01:56,0.129
06-10-2021 02:01,0.0450
06-10-2021 02:07,0.135
06-10-2021 02:12,0.0540
06-10-2021 02:17,0.0660
06-10-2021 02:22,0.131
06-10-2021 02:27,0.133
06-10-2021 02:32,0.133
06-10-2021 02:37,0.0470
06-10-2021 02:42,0.131
06-10-2021 02:47,0.0440
06-10-2021 02:52,0.0490
06-10-2021 02:57,0.134
06-10-2021 03:02,0.134
06-10-2021 03:07,0.0570
06-10-2021 03:12,0.0560
06-10-2021 03:17,0.0550
06-10-2021 03:22,0.0540
06-10-2021 03:27,0.0370
06-10-2021 03:32,0.0730
06-10-2021 03:37,0.123
06-10-2021 03:42,0.0340
06-10-2021 03:47,0.0530
06-10-2021 03:52,0.0500
06-10-2021 03:57,0.0540
06-10-2021 04:02,0.133
06-10-2021 04:07,0.135
06-10-2021 04:12,0.0570
06-10-2021 04:17,0.0490
06-10-2021 04:22,0.132
06-10-2021 04:27,0.133
06-10-2021 04:32,0.0430
06-10-2021 04:37,0.0680
06-10-2021 04:42,0.126
06-10-2021 04:47,0.0390
06-10-2021 04:52,0.0840
06-10-2021 04:57,0.0430
06-10-2021 05:02,0.0500
06-10-2021 05:07,0.133
06-10-2021 05:12,0.132
06-10-2021 05:17,0.0460
06-10-2021 05:22,0.0460
06-10-2021 05:27,0.131
06-10-2021 05:32,0.0530
06-10-2021 05:37,0.0570
06-10-2021 05:42,0.135
06-10-2021 05:47,0.0550
06-10-2021 05:52,0.0420
06-10-2021 05:57,0.134
06-10-2021 06:02,0.0590
06-10-2021 06:07,0.0600
06-10-2021 06:12,0.135
06-10-2021 06:17,0.0430
06-10-2021 06:22,0.0580
06-10-2021 06:27,0.0480
06-10-2021 06:32,0.0420
06-10-2021 06:37,0.0520
06-10-2021 06:42,0.127
06-10-2021 06:47,0.103
06-10-2021 06:52,0.0680
06-10-2021 06:58,0.0600
06-10-2021 07:03,0.134
06-10-2021 07:08,0.0520
06-10-2021 07:13,-0.25
06-10-2021 07:18,0.132
06-10-2021 07:23,0.0500
06-10-2021 07:28,0.132
06-10-2021 07:33,0.0490
06-10-2021 07:38,0.0550
06-10-2021 07:43,-0.26
06-10-2021 07:48,0.127
06-10-2021 07:53,0.0580
06-10-2021 07:58,0.0490
06-10-2021 08:03,0.0440
06-10-2021 08:08,0.0420
06-10-2021 08:13,0.130
06-10-2021 08:18,0.134
06-10-2021 08:23,0.0500
06-10-2021 08:28,0.0580
06-10-2021 08:33,0.0550
06-10-2021 08:38,0.0540
06-10-2021 08:43,0.0480
06-10-2021 08:48,0.116
06-10-2021 08:53,0.0680
06-10-2021 08:58,0.0450
06-10-2021 09:03,0.0480
06-10-2021 09:08,0.0500
06-10-2021 09:13,0.0480
06-10-2021 09:18,0.0410
06-10-2021 09:23,0.134
06-10-2021 09:28,0.0690
06-10-2021 09:33,0.136
06-10-2021 09:38,0.0540
06-10-2021 09:43,0.0380
06-10-2021 09:48,0.134
06-10-2021 09:53,0.133
06-10-2021 09:58,0.136
06-10-2021 10:03,0.136
06-10-2021 10:08,0.0530
06-10-2021 10:13,0.133
06-10-2021 10:18,0.0470
06-10-2021 10:23,0.351
06-10-2021 10:28,0.136
06-10-2021 10:33,0.0740
06-10-2021 10:38,0.0420
06-10-2021 10:43,0.0520
06-10-2021 10:48,0.0360
06-10-2021 10:53,0.0520
06-10-2021 10:58,0.0380
06-10-2021 11:03,0.141
06-10-2021 11:08,0.128
06-10-2021 11:13,0.0410
06-10-2021 11:18,0.0480
06-10-2021 11:23,0.0470
06-10-2021 11:28,0.0510
06-10-2021 11:33,0.134
06-10-2021 11:39,0.140
06-10-2021 11:44,0.129
06-10-2021 11:49,0.0470
06-10-2021 11:54,0.0490
06-10-2021 11:59,0.0320
06-10-2021 12:04,0.0380
06-10-2021 12:09,0.0450
06-10-2021 12:14,0.130
06-10-2021 12:19,0.124
06-10-2021 12:24,0.0460
06-10-2021 12:29,0.0490
06-10-2021 12:34,0.0420
06-10-2021 12:39,0.136
06-10-2021 12:44,0.0560
06-10-2021 12:49,0.133
06-10-2021 12:54,0.130
06-10-2021 12:59,0.0430
06-10-2021 13:04,0.0460
06-10-2021 13:09,0.0460
06-10-2021 13:14,0.0480
06-10-2021 13:19,0.135
06-10-2021 13:24,0.0630
06-10-2021 13:29,0.0440
06-10-2021 13:34,0.0390
06-10-2021 13:39,0.0540
06-10-2021 13:44,0.0540
06-10-2021 13:49,0.0470
06-10-2021 13:54,0.0810
06-10-2021 13:59,0.0890
06-10-2021 14:04,0.0430
06-10-2021 14:09,0.0500
06-10-2021 14:14,0.0420
06-10-2021 14:19,0.0520
06-10-2021 14:24,0.0330
06-10-2021 14:29,0.136
06-10-2021 14:34,0.0800
06-10-2021 14:39,0.0670
06-10-2021 14:44,0.0380
06-10-2021 14:49,0.0490
06-10-2021 14:54,0.0360
06-10-2021 14:59,0.0440
06-10-2021 15:04,0.0490
06-10-2021 15:09,0.133
06-10-2021 15:14,0.138
06-10-2021 15:19,0.0540
06-10-2021 15:24,0.0520
06-10-2021 15:29,0.0480
06-10-2021 15:34,0.0600
06-10-2021 15:39,0.128
06-10-2021 15:44,0.136
06-10-2021 15:49,0.124
06-10-2021 15:54,0.0520
06-10-2021 15:59,0.136
06-10-2021 16:04,0.0470
06-10-2021 16:09,0.0490
06-10-2021 16:14,0.0470
06-10-2021 16:19,0.113
06-10-2021 16:25,0.133
06-10-2021 16:30,0.0480
06-10-2021 16:35,0.0460
06-10-2021 16:40,0.0490
06-10-2021 16:45,0.0400
06-10-2021 16:50,0.0510
06-10-2021 16:55,0.144
06-10-2021 17:00,0.0680
06-10-2021 17:05,0.122
06-10-2021 17:10,0.0470
06-10-2021 17:15,0.0540
06-10-2021 17:20,0.0540
06-10-2021 17:25,0.0450
06-10-2021 17:30,0.128
06-10-2021 17:35,0.133
06-10-2021 17:40,0.0570
06-10-2021 17:45,0.0500
06-10-2021 17:50,0.0470
06-10-2021 17:55,0.0440
06-10-2021 18:00,0.0530
06-10-2021 18:05,0.0470
06-10-2021 18:10,0.134
06-10-2021 18:15,0.0610
06-10-2021 18:20,0.0520
06-10-2021 18:25,0.0490
06-10-2021 18:30,0.0450
06-10-2021 18:35,0.0440
06-10-2021 18:40,0.0550
06-10-2021 18:45,0.134
06-10-2021 18:50,0.133
06-10-2021 18:55,0.116
06-10-2021 19:00,0.0490
06-10-2021 19:05,0.0410
06-10-2021 19:10,0.134
06-10-2021 19:15,0.0410
06-10-2021 19:20,0.0460
06-10-2021 19:25,0.135
06-10-2021 19:30,0.129
06-10-2021 19:35,0.0560
06-10-2021 19:40,0.0510
06-10-2021 19:45,0.0420
06-10-2021 19:50,0.0420
06-10-2021 19:55,0.0460
06-10-2021 20:00,0.0480
06-10-2021 20:05,0.136
06-10-2021 20:10,0.133
06-10-2021 20:15,0.0480
06-10-2021 20:20,0.0460
06-10-2021 20:25,0.0470
06-10-2021 20:30,0.0550
06-10-2021 20:35,0.0470
06-10-2021 20:40,0.134
06-10-2021 20:45,0.136
06-10-2021 20:50,0.0540
06-10-2021 20:55,0.0480
06-10-2021 21:00,0.0460
06-10-2021 21:06,0.0540
06-10-2021 21:11,0.0450
06-10-2021 21:16,0.0390
06-10-2021 21:21,0.0680
06-10-2021 21:26,0.130
06-10-2021 21:31,0.0530
06-10-2021 21:36,0.0390
06-10-2021 21:41,0.0420
06-10-2021 21:46,0.0550
06-10-2021 21:51,0.0540
06-10-2021 21:56,0.124
06-10-2021 22:01,0.129
06-10-2021 22:06,0.0450
06-10-2021 22:11,0.0450
06-10-2021 22:16,0.0370
06-10-2021 22:21,0.135
06-10-2021 22:26,0.132
06-10-2021 22:31,0.0400
06-10-2021 22:36,0.296
06-10-2021 22:41,0.114
06-10-2021 22:46,0.0370
06-10-2021 22:51,0.0440
06-10-2021 22:56,0.0550
06-10-2021 23:01,0.0470
06-10-2021 23:06,0.120
06-10-2021 23:11,0.0510
06-10-2021 23:16,0.0550
06-10-2021 23:21,0.0490
06-10-2021 23:26,0.0500
06-10-2021 23:31,0.0450
06-10-2021 23:36,0.0510
06-10-2021 23:41,0.0480
06-10-2021 23:46,0.137
06-10-2021 23:51,0.134
06-10-2021 23:56,0.0470
07-10-2021 00:01,0.0480
07-10-2021 00:06,0.0390
07-10-2021 00:11,0.0430
07-10-2021 00:16,0.0400
07-10-2021 00:21,0.0390
07-10-2021 00:26,0.0320
07-10-2021 00:31,0.134
07-10-2021 00:36,0.0600
07-10-2021 00:41,0.0430
07-10-2021 00:46,0.0410
07-10-2021 00:51,0.0390
07-10-2021 00:56,0.0470
07-10-2021 01:01,0.0450
07-10-2021 01:06,0.0390
07-10-2021 01:11,0.134
07-10-2021 01:16,0.0550
07-10-2021 01:21,0.0490
07-10-2021 01:26,0.0560
07-10-2021 01:31,0.0480
07-10-2021 01:36,0.0380
07-10-2021 01:41,0.0390
07-10-2021 01:46,0.0440
07-10-2021 01:52,0.136
07-10-2021 01:57,0.129
07-10-2021 02:02,0.0410
07-10-2021 02:07,0.0460
07-10-2021 02:12,0.0450
07-10-2021 02:17,0.0470
07-10-2021 02:22,0.0430
07-10-2021 02:27,0.0370
07-10-2021 02:32,0.0420
07-10-2021 02:37,0.132
07-10-2021 02:42,0.0560
07-10-2021 02:47,0.0400
07-10-2021 02:52,0.0460
07-10-2021 02:57,0.0400
07-10-2021 03:02,0.0460
07-10-2021 03:07,0.0460
07-10-2021 03:12,0.0430
07-10-2021 03:17,0.133
07-10-2021 03:22,0.124
07-10-2021 03:27,0.0550
07-10-2021 03:32,0.0450
07-10-2021 03:37,0.0430
07-10-2021 03:42,0.0470
07-10-2021 03:47,0.0470
07-10-2021 03:52,0.0480
07-10-2021 03:57,0.0470
07-10-2021 04:02,0.134
07-10-2021 04:07,0.0810
07-10-2021 04:12,0.0490
07-10-2021 04:17,0.0460
07-10-2021 04:22,0.0470
07-10-2021 04:27,0.0470
07-10-2021 04:32,0.0460
07-10-2021 04:37,0.0470
07-10-2021 04:42,0.0460
07-10-2021 04:47,0.133
07-10-2021 04:52,0.133
07-10-2021 04:57,0.0520
07-10-2021 05:02,0.0440
07-10-2021 05:07,0.0480
07-10-2021 05:12,0.0460
07-10-2021 05:17,0.0470
07-10-2021 05:22,0.0480
07-10-2021 05:27,0.0480
07-10-2021 05:32,0.122
07-10-2021 05:37,0.0770
07-10-2021 05:42,0.0480
07-10-2021 05:47,0.0210
07-10-2021 05:52,0.0470
07-10-2021 05:57,0.0400
07-10-2021 06:02,0.0460
07-10-2021 06:07,0.0470
07-10-2021 06:12,0.0470
07-10-2021 06:17,0.134
07-10-2021 06:22,0.124
07-10-2021 06:27,0.133
07-10-2021 06:33,0.0450
07-10-2021 06:38,0.0410
07-10-2021 06:43,0.0460
07-10-2021 06:48,0.0440
07-10-2021 06:53,0.0530
07-10-2021 06:58,0.0480
07-10-2021 07:03,0.137
